nct_id,sponsor_raw,drug_raw,phase,status,condition,start_date,completion_date,sponsor_key,drug_key,ticker,generic_name,brand_name,manufacturer_name,route,product_type,is_public_pharma,sponsor_type
NCT02640833,AbbVie,Duvelisib,PHASE1,WITHDRAWN,Chronic Lymphocytic Leukemia; Small Lymphocytic Lymphoma; Non-Hodgkin Lymphoma,2016-07-01,2021-02-01,ABBVIE,duvelisib,ABBV,DUVELISIB,COPIKTRA,"Secura Bio, Inc",ORAL,HUMAN PRESCRIPTION DRUG,True,Public pharma
NCT02640833,AbbVie,Venetoclax,PHASE1,WITHDRAWN,Chronic Lymphocytic Leukemia; Small Lymphocytic Lymphoma; Non-Hodgkin Lymphoma,2016-07-01,2021-02-01,ABBVIE,venetoclax,ABBV,VENETOCLAX,Venclexta,AbbVie Inc.,ORAL,HUMAN PRESCRIPTION DRUG,True,Public pharma
NCT00442533,Radio Isotope Therapy of America,Indium-111 pentetreotide,PHASE2,COMPLETED,Neuroendocrine Tumors,2005-08-01,2015-12-28,RADIO ISOTOPE THERAPY OF AMERICA,indium-111 pentetreotide,,,,,,,False,"Other (biotech, private, etc.)"
NCT05475184,Onconic Therapeutics Inc.,JPI-547,PHASE2,ACTIVE_NOT_RECRUITING,Ovarian Cancer,2022-08-31,2025-06-01,ONCONIC THERAPEUTICS,jpi-547,,,,,,,False,"Other (biotech, private, etc.)"
NCT03017833,M.D. Anderson Cancer Center,Metformin,PHASE1,COMPLETED,Advanced Malignant Solid Neoplasm; Metastatic Malignant Solid Neoplasm; Recurrent Malignant Solid Neoplasm; Refractory Neoplasm,2018-03-12,2022-12-21,M D ANDERSON CANCER CENTER,metformin,,SITAGLIPTIN AND METFORMIN HYDROCHLORIDE,ZITUVIMET,Zydus Lifesciences Limited,ORAL,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT03017833,M.D. Anderson Cancer Center,Sapanisertib,PHASE1,COMPLETED,Advanced Malignant Solid Neoplasm; Metastatic Malignant Solid Neoplasm; Recurrent Malignant Solid Neoplasm; Refractory Neoplasm,2018-03-12,2022-12-21,M D ANDERSON CANCER CENTER,sapanisertib,,,,,,,False,Academic / medical / govt
NCT00002733,Hoag Memorial Hospital Presbyterian,cimetidine,PHASE2,COMPLETED,"Kidney Cancer; Melanoma (Skin); Unspecified Adult Solid Tumor, Protocol Specific",1996-01-01,2000-01-01,HO MEMORIAL HOSPITAL PRESBYTERIAN,cimetidine,,CIMETIDINE,CIMETIDINE,"Chartwell RX, LLC",ORAL,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT06175338,"Mabscale, LLC",Rituximab,PHASE1,ACTIVE_NOT_RECRUITING,Rheumatoid Arthritis,2023-06-14,2025-04-01,MABSCALE,rituximab,,RITUXIMAB AND HYALURONIDASE,Rituxan Hycela,"Genentech, Inc.",SUBCUTANEOUS,HUMAN PRESCRIPTION DRUG,False,"Other (biotech, private, etc.)"
NCT06175338,"Mabscale, LLC",MabThera®,PHASE1,ACTIVE_NOT_RECRUITING,Rheumatoid Arthritis,2023-06-14,2025-04-01,MABSCALE,mabthera,,,,,,,False,"Other (biotech, private, etc.)"
NCT04799548,Shanghai Zhongshan Hospital,Transcatheter Arterial Chemoembolization,PHASE2,RECRUITING,Advanced Gastric Cancer,2021-12-30,2026-01-01,SHANGHAI ZHONGSHAN HOSPITAL,transcatheter arterial chemoembolization,,,,,,,False,Academic / medical / govt
NCT04799548,Shanghai Zhongshan Hospital,Tislelizumab,PHASE2,RECRUITING,Advanced Gastric Cancer,2021-12-30,2026-01-01,SHANGHAI ZHONGSHAN HOSPITAL,tislelizumab,,TISLELIZUMAB-JSGR,TEVIMBRA,"BeOne Medicines USA, Inc.",INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT00145626,St. Jude Children's Research Hospital,Chemotherapy and antibodies,PHASE2,COMPLETED,Acute Myeloid Leukemia; Acute Lymphocytic Leukemia; Myelodysplasia; Chronic Myeloid Leukemia; Histiocytosis,2004-05-01,2016-07-01,ST JUDE CHILDREN S RESEARCH HOSPITAL,chemotherapy and antibodies,,,,,,,False,Academic / medical / govt
NCT00293085,Central European Cooperative Oncology Group,Docetaxel,PHASE2,COMPLETED,Non-Small Cell Lung Cancer,2001-12-01,2003-09-01,CENTRAL EUROPEAN COOPERATIVE ONCOLOGY GROUP,docetaxel,,DOCETAXEL ANHYDROUS,Docetaxel,"Hospira, Inc.",INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,"Other (biotech, private, etc.)"
NCT06681285,Hebei Medical University Fourth Hospital,Cadonilimab ;Anlotinib,PHASE2,NOT_YET_RECRUITING,Esophageal Carcinoma,2024-11-01,2028-12-31,HEBEI MEDICAL UNIVERSITY FOURTH HOSPITAL,cadonilimab anlotinib,,,,,,,False,Academic / medical / govt
NCT03990285,Ali Nabavizadeh,"Axumin, Intravenous Solution",PHASE1,COMPLETED,Glioma Glioblastoma Multiforme,2019-06-12,2021-11-18,ALI NABAVIZADEH,axumin intravenous solution,,,,,,,False,"Other (biotech, private, etc.)"
NCT05221385,"Changchun GeneScience Pharmaceutical Co., Ltd.",Gentulizumab,PHASE1,TERMINATED,Solid Tumor; Non-Hodgkin Lymphoma,2021-04-12,2023-10-27,CHANGCHUN GENESCIENCE PHARMACEUTICAL,gentulizumab,,,,,,,False,"Other (biotech, private, etc.)"
NCT00100243,PRAECIS Pharmaceuticals Inc.,Plenaxis,PHASE2,COMPLETED,Prostate Cancer,2004-05-01,2005-09-01,PRAECIS PHARMACEUTICALS,plenaxis,,,,,,,False,"Other (biotech, private, etc.)"
NCT02948543,University of Sydney,Mitomycin (MM),PHASE3,UNKNOWN,Bladder Cancer,2013-07-01,2024-12-01,UNIVERSITY OF SYDNEY,mitomycin mm,,,,,,,False,Academic / medical / govt
NCT07123415,"Aptabio Therapeutics, Inc.",APX-343A,PHASE1,RECRUITING,Advanced Solid Cancer; Advanced Solid Tumor (Phase 1),2025-10-24,2028-12-01,APTABIO THERAPEUTICS,apx-343a,,,,,,,False,"Other (biotech, private, etc.)"
NCT07123415,"Aptabio Therapeutics, Inc.",Pembrolizumab,PHASE1,RECRUITING,Advanced Solid Cancer; Advanced Solid Tumor (Phase 1),2025-10-24,2028-12-01,APTABIO THERAPEUTICS,pembrolizumab,,PEMBROLIZUMAB AND BERAHYALURONIDASE ALFA-PMPH,KEYTRUDA QLEX,Merck Sharp & Dohme LLC,SUBCUTANEOUS,HUMAN PRESCRIPTION DRUG,False,"Other (biotech, private, etc.)"
NCT05920135,"Bridge Biotherapeutics, Inc.",BBT-207,PHASE1,ACTIVE_NOT_RECRUITING,EGFR Mutant Advanced Non-Small Cell Lung Cancer,2023-09-11,2028-08-01,BRIDGE BIOTHERAPEUTICS,bbt-207,,,,,,,False,"Other (biotech, private, etc.)"
NCT02974725,Novartis Pharmaceuticals,LXH254,PHASE1,TERMINATED,Non-Small Cell Lung Cancer; Melanoma,2017-02-24,2024-04-24,NOVARTIS PHARMACEUTICALS,lxh254,NVS,,,,,,True,Public pharma
NCT02974725,Novartis Pharmaceuticals,LTT462,PHASE1,TERMINATED,Non-Small Cell Lung Cancer; Melanoma,2017-02-24,2024-04-24,NOVARTIS PHARMACEUTICALS,ltt462,NVS,,,,,,True,Public pharma
NCT02974725,Novartis Pharmaceuticals,Trametinib,PHASE1,TERMINATED,Non-Small Cell Lung Cancer; Melanoma,2017-02-24,2024-04-24,NOVARTIS PHARMACEUTICALS,trametinib,NVS,TRAMETINIB,Mekinist,Novartis Pharmaceuticals Corporation,ORAL,HUMAN PRESCRIPTION DRUG,True,Public pharma
NCT02974725,Novartis Pharmaceuticals,Ribociclib,PHASE1,TERMINATED,Non-Small Cell Lung Cancer; Melanoma,2017-02-24,2024-04-24,NOVARTIS PHARMACEUTICALS,ribociclib,NVS,LETROZOLE AND RIBOCICLIB,KISQALI FEMARA CO-PACK,Novartis Pharmaceuticals Corporation,,HUMAN PRESCRIPTION DRUG,True,Public pharma
NCT02783625,Memorial Sloan Kettering Cancer Center,Romidepsin,PHASE1,ACTIVE_NOT_RECRUITING,Lymphoma; Relapsed/Refractory T-cell Lymphomas,2016-05-01,2026-05-01,MEMORIAL SLOAN KETTERING CANCER CENTER,romidepsin,,ROMIDEPSIN,ISTODAX,Celgene Corporation,,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT02783625,Memorial Sloan Kettering Cancer Center,Bortezomib,PHASE1,ACTIVE_NOT_RECRUITING,Lymphoma; Relapsed/Refractory T-cell Lymphomas,2016-05-01,2026-05-01,MEMORIAL SLOAN KETTERING CANCER CENTER,bortezomib,,BORTEZOMIB,Bortezomib,"Camber Pharmaceuticals, Inc.",INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT02783625,Memorial Sloan Kettering Cancer Center,duvelisib,PHASE1,ACTIVE_NOT_RECRUITING,Lymphoma; Relapsed/Refractory T-cell Lymphomas,2016-05-01,2026-05-01,MEMORIAL SLOAN KETTERING CANCER CENTER,duvelisib,,DUVELISIB,COPIKTRA,"Secura Bio, Inc",ORAL,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT06037317,Shouyao Holdings (Beijing) Co. LTD,SY-3505,PHASE1,RECRUITING,Advanced Solid Tumor,2024-05-30,2026-05-30,SHOUYAO HOLDINGS BEIJING,sy-3505,,,,,,,False,"Other (biotech, private, etc.)"
NCT07286240,Affiliated Cancer Hospital & Institute of Guangzhou Medical University,QL1706 plus chemotherapy and anlotinib regimen,PHASE2,RECRUITING,Treatment of Recurrent Ovarian Cancer,2025-11-15,2028-03-30,AFFILIATED CANCER HOSPITAL INSTITUTE OF GUANGZHOU MEDICAL UNIVERSITY,ql1706 plus chemotherapy and anlotinib regimen,,,,,,,False,Academic / medical / govt
NCT00532389,Novartis Pharmaceuticals,LBH589,PHASE1,COMPLETED,Multiple Myeloma,2007-10-01,2013-10-01,NOVARTIS PHARMACEUTICALS,lbh589,NVS,,,,,,True,Public pharma
NCT06166589,Shanghai Zhongshan Hospital,Zimberelimab,PHASE2,NOT_YET_RECRUITING,Previously AG Chemotherapy Treated Pancreatic Cancer,2024-01-01,2027-01-01,SHANGHAI ZHONGSHAN HOSPITAL,zimberelimab,,,,,,,False,Academic / medical / govt
NCT06166589,Shanghai Zhongshan Hospital,Oxaliplatin,PHASE2,NOT_YET_RECRUITING,Previously AG Chemotherapy Treated Pancreatic Cancer,2024-01-01,2027-01-01,SHANGHAI ZHONGSHAN HOSPITAL,oxaliplatin,,OXALIPLATIN,Oxaliplatin,Meitheal Pharmaceuticals Inc.,INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT06166589,Shanghai Zhongshan Hospital,S-1,PHASE2,NOT_YET_RECRUITING,Previously AG Chemotherapy Treated Pancreatic Cancer,2024-01-01,2027-01-01,SHANGHAI ZHONGSHAN HOSPITAL,s-1,,,,,,,False,Academic / medical / govt
NCT06166589,Shanghai Zhongshan Hospital,Irinotecan,PHASE2,NOT_YET_RECRUITING,Previously AG Chemotherapy Treated Pancreatic Cancer,2024-01-01,2027-01-01,SHANGHAI ZHONGSHAN HOSPITAL,irinotecan,,IRINOTECAN HYDROCHLORIDE,Irinotecan Hydrochloride 100 mg/5 mL,Armas Pharmaceuticals Inc.,INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT00179816,Ann & Robert H Lurie Children's Hospital of Chicago,High-Dose Chemotherapy with Tandem PBSC Rescue.,PHASE1,UNKNOWN,Ewing's Sarcoma; Soft Tissue Sarcoma; Hepatoblastoma; Hodgkin's Disease; Germ Cell Tumor,1999-04-01,2012-09-01,ANN ROBERT H LURIE CHILDREN S HOSPITAL OF CHICAGO,high-dose chemotherapy with tandem pbsc rescue,,,,,,,False,Academic / medical / govt
NCT04047706,Northwestern University,IDO1 Inhibitor BMS-986205 25mg,PHASE1,ACTIVE_NOT_RECRUITING,Glioblastoma,2019-08-13,2027-06-01,NORTHWESTERN UNIVERSITY,ido1 inhibitor bms-986205 25mg,,,,,,,False,Academic / medical / govt
NCT04047706,Northwestern University,Nivolumab,PHASE1,ACTIVE_NOT_RECRUITING,Glioblastoma,2019-08-13,2027-06-01,NORTHWESTERN UNIVERSITY,nivolumab,,NIVOLUMAB AND HYALURONIDASE-NVHY,OPDIVO QVANTIG,"E.R. Squibb & Sons, L.L.C.",SUBCUTANEOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT04047706,Northwestern University,Temozolomide,PHASE1,ACTIVE_NOT_RECRUITING,Glioblastoma,2019-08-13,2027-06-01,NORTHWESTERN UNIVERSITY,temozolomide,,TEMOZOLOMIDE,TEMODAR,Merck Sharp & Dohme LLC,ORAL,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT04047706,Northwestern University,IDO1 Inhibitor BMS-986205 50 mg,PHASE1,ACTIVE_NOT_RECRUITING,Glioblastoma,2019-08-13,2027-06-01,NORTHWESTERN UNIVERSITY,ido1 inhibitor bms-986205 50 mg,,,,,,,False,Academic / medical / govt
NCT04047706,Northwestern University,IDO1 Inhibitor BMS-986205 100 mg,PHASE1,ACTIVE_NOT_RECRUITING,Glioblastoma,2019-08-13,2027-06-01,NORTHWESTERN UNIVERSITY,ido1 inhibitor bms-986205 100 mg,,,,,,,False,Academic / medical / govt
NCT04051047,University of Michigan Rogel Cancer Center,Gemcitabine,EARLY_PHASE1,WITHDRAWN,Glial Tumor of Brain; Diffuse Intrinsic Pontine Glioma; Glioma,2019-11-30,2021-12-01,UNIVERSITY OF MICHIGAN ROGEL CANCER CENTER,gemcitabine,,GEMCITABINE HYDROCHLORIDE,Gemcitabine,Mylan Institutional LLC,INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT07390838,"Nanjing Sanhome Pharmaceutical, Co., Ltd.",SH009,PHASE1,RECRUITING,Liver Cancer (Locally Advanced or Metastatic); Lung Cancer (NSCLC); Head and Neck Cancer Squamous Cell Carcinoma; Breast Cancer (Locally Advanced or Metastatic); Esophageal Cancer; Gastric Cancer (GC); Solid Tumor Malignancies,2025-05-16,2028-12-30,NANJING SANHOME PHARMACEUTICAL,sh009,,,,,,,False,"Other (biotech, private, etc.)"
NCT02257138,M.D. Anderson Cancer Center,Decitabine,PHASE1,COMPLETED,Blasts More Than 20 Percent of Bone Marrow Nucleated Cells; Blasts More Than 20 Percent of Peripheral Blood White Cells; Myelodysplastic/Myeloproliferative Neoplasm; Recurrent Acute Myeloid Leukemia; Refractory Acute Myeloid Leukemia,2015-02-12,2021-03-19,M D ANDERSON CANCER CENTER,decitabine,,DECITABINE,Decitabine,BluePoint Laboratories,INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT02257138,M.D. Anderson Cancer Center,Ruxolitinib Phosphate,PHASE1,COMPLETED,Blasts More Than 20 Percent of Bone Marrow Nucleated Cells; Blasts More Than 20 Percent of Peripheral Blood White Cells; Myelodysplastic/Myeloproliferative Neoplasm; Recurrent Acute Myeloid Leukemia; Refractory Acute Myeloid Leukemia,2015-02-12,2021-03-19,M D ANDERSON CANCER CENTER,ruxolitinib,,RUXOLITINIB,OPZELURA,Incyte Corporation,TOPICAL,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT00536458,French Innovative Leukemia Organisation,MINI CHEP,PHASE3,COMPLETED,"Lymphoma, Low-Grade",1999-03-01,2006-12-01,FRENCH INNOVATIVE LEUKEMIA ORGANISATION,mini chep,,,,,,,False,"Other (biotech, private, etc.)"
NCT04131426,University of Rochester,Remune,PHASE1,COMPLETED,Cachexia; Cancer; Weight Loss; Lung Cancer; Gastrointestinal Cancer,2020-04-24,2022-04-01,UNIVERSITY OF ROCHESTER,remune,,,,,,,False,Academic / medical / govt
NCT02597478,M.D. Anderson Cancer Center,Fentanyl Sublingual Spray,PHASE2,COMPLETED,Advanced Cancers,2016-01-04,2021-01-27,M D ANDERSON CANCER CENTER,fentanyl sublingual spray,,,,,,,False,Academic / medical / govt
NCT03918278,Merck Sharp & Dohme LLC,Paclitaxel,PHASE1,COMPLETED,Neoplasms,2019-06-19,2025-06-09,MERCK SHARP DOHME,paclitaxel,MRK,PACLITAXEL,Paclitaxel,Alembic Pharmaceuticals Inc.,INTRAVENOUS,HUMAN PRESCRIPTION DRUG,True,Public pharma
NCT03918278,Merck Sharp & Dohme LLC,Nab-paclitaxel,PHASE1,COMPLETED,Neoplasms,2019-06-19,2025-06-09,MERCK SHARP DOHME,nab-paclitaxel,MRK,,,,,,True,Public pharma
NCT03918278,Merck Sharp & Dohme LLC,Gemcitabine,PHASE1,COMPLETED,Neoplasms,2019-06-19,2025-06-09,MERCK SHARP DOHME,gemcitabine,MRK,GEMCITABINE HYDROCHLORIDE,Gemcitabine,Mylan Institutional LLC,INTRAVENOUS,HUMAN PRESCRIPTION DRUG,True,Public pharma
NCT03918278,Merck Sharp & Dohme LLC,Carboplatin,PHASE1,COMPLETED,Neoplasms,2019-06-19,2025-06-09,MERCK SHARP DOHME,carboplatin,MRK,CARBOPLATIN,CARBOPLATIN,Apotex Corp.,INTRAVENOUS,HUMAN PRESCRIPTION DRUG,True,Public pharma
NCT03918278,Merck Sharp & Dohme LLC,Pemetrexed,PHASE1,COMPLETED,Neoplasms,2019-06-19,2025-06-09,MERCK SHARP DOHME,pemetrexed,MRK,PEMETREXED DISODIUM,PEMRYDI RTU,Amneal Pharmaceuticals LLC,INTRAVENOUS,HUMAN PRESCRIPTION DRUG,True,Public pharma
NCT00040885,Alliance for Clinical Trials in Oncology,docetaxel,PHASE3,COMPLETED,Anorexia; Cachexia; Fatigue; Lung Cancer,2002-10-01,2008-10-01,ALLIANCE FOR CLINICAL TRIALS IN ONCOLOGY,docetaxel,,DOCETAXEL ANHYDROUS,Docetaxel,"Hospira, Inc.",INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT02423915,M.D. Anderson Cancer Center,Rituximab,PHASE1,COMPLETED,Leukemia; Lymphoma,2015-07-30,2020-10-06,M D ANDERSON CANCER CENTER,rituximab,,RITUXIMAB AND HYALURONIDASE,Rituxan Hycela,"Genentech, Inc.",SUBCUTANEOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT02423915,M.D. Anderson Cancer Center,Fludarabine,PHASE1,COMPLETED,Leukemia; Lymphoma,2015-07-30,2020-10-06,M D ANDERSON CANCER CENTER,fludarabine,,FLUDARABINE PHOSPHATE,Fludarabine Phosphate,"Lannett Company, Inc.",INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT02423915,M.D. Anderson Cancer Center,Cyclophosphamide,PHASE1,COMPLETED,Leukemia; Lymphoma,2015-07-30,2020-10-06,M D ANDERSON CANCER CENTER,cyclophosphamide,,CYCLOPHOSPHAMIDE,CYCLOPHOSPHAMIDE,"XGen Pharmaceuticals DJB, Inc.",INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT02423915,M.D. Anderson Cancer Center,Mycophenolate mofetil,PHASE1,COMPLETED,Leukemia; Lymphoma,2015-07-30,2020-10-06,M D ANDERSON CANCER CENTER,mycophenolate mofetil,,MYCOPHENOLATE MOFETIL,mycophenolate mofetil,Bryant Ranch Prepack,ORAL,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT02423915,M.D. Anderson Cancer Center,Sirolimus,PHASE1,COMPLETED,Leukemia; Lymphoma,2015-07-30,2020-10-06,M D ANDERSON CANCER CENTER,sirolimus,,SIROLIMUS,sirolimus,REMEDYREPACK INC.,ORAL,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT02423915,M.D. Anderson Cancer Center,G-CSF,PHASE1,COMPLETED,Leukemia; Lymphoma,2015-07-30,2020-10-06,M D ANDERSON CANCER CENTER,g-csf,,,,,,,False,Academic / medical / govt
NCT02423525,Santosh Kesari,Afatinib,PHASE1,COMPLETED,Brain Cancer,2016-12-01,2021-08-01,SANTOSH KESARI,afatinib,,AFATINIB,Gilotrif,"Boehringer Ingelheim Pharmaceuticals, Inc.",ORAL,HUMAN PRESCRIPTION DRUG,False,"Other (biotech, private, etc.)"
NCT02140840,University of Arkansas,Trametinib,PHASE2,WITHDRAWN,Multiple Myeloma,2015-03-01,2016-04-01,UNIVERSITY OF ARKANSAS,trametinib,,TRAMETINIB,Mekinist,Novartis Pharmaceuticals Corporation,ORAL,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT02001168,Xinjiang Medical University,Pemetrexed,PHASE3,UNKNOWN,Non-small Cell Lung Cancer,2013-10-01,2022-10-01,XINJIANG MEDICAL UNIVERSITY,pemetrexed,,PEMETREXED DISODIUM,PEMRYDI RTU,Amneal Pharmaceuticals LLC,INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT02001168,Xinjiang Medical University,Docetaxel,PHASE3,UNKNOWN,Non-small Cell Lung Cancer,2013-10-01,2022-10-01,XINJIANG MEDICAL UNIVERSITY,docetaxel,,DOCETAXEL ANHYDROUS,Docetaxel,"Hospira, Inc.",INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT02001168,Xinjiang Medical University,rh-Endostatin,PHASE3,UNKNOWN,Non-small Cell Lung Cancer,2013-10-01,2022-10-01,XINJIANG MEDICAL UNIVERSITY,rh-endostatin,,,,,,,False,Academic / medical / govt
NCT02001168,Xinjiang Medical University,Cis-platinum,PHASE3,UNKNOWN,Non-small Cell Lung Cancer,2013-10-01,2022-10-01,XINJIANG MEDICAL UNIVERSITY,cis-platinum,,,,,,,False,Academic / medical / govt
NCT06418789,N.N. Petrov National Medical Research Center of Oncology,"High-dose chemotherapy (TI- 2 cycles, CE- 3 cycles )",PHASE2,RECRUITING,Germ Cell Tumor,2024-03-01,2029-03-01,N N PETROV NATIONAL MEDICAL RESEARCH CENTER OF ONCOLOGY,high-dose chemotherapy ti- 2 cycles ce- 3 cycles,,,,,,,False,"Other (biotech, private, etc.)"
NCT00975806,Celgene,Lenalidomide,PHASE1,TERMINATED,Renal Cell Carcinoma,2009-09-01,2011-10-01,CELGENE,lenalidomide,,LENALIDOMIDE,Lenalidomide,"Teva Pharmaceuticals, Inc.",ORAL,HUMAN PRESCRIPTION DRUG,False,"Other (biotech, private, etc.)"
NCT00975806,Celgene,Sunitinib,PHASE1,TERMINATED,Renal Cell Carcinoma,2009-09-01,2011-10-01,CELGENE,sunitinib,,SUNITINIB MALATE,Sunitinib Malate,Novugen Pharma (USA) LLC.,ORAL,HUMAN PRESCRIPTION DRUG,False,"Other (biotech, private, etc.)"
NCT02918747,Hunan Cancer Hospital,pegaspargase,PHASE2,UNKNOWN,Lymphoma,2016-09-01,2021-12-01,HUNAN CANCER HOSPITAL,pegaspargase,,PEGASPARGASE,ONCASPAR,Servier Pharmaceuticals LLC,INTRAMUSCULAR,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT02918747,Hunan Cancer Hospital,Gemcitabine,PHASE2,UNKNOWN,Lymphoma,2016-09-01,2021-12-01,HUNAN CANCER HOSPITAL,gemcitabine,,GEMCITABINE HYDROCHLORIDE,Gemcitabine,Mylan Institutional LLC,INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT02918747,Hunan Cancer Hospital,Oxaliplatin,PHASE2,UNKNOWN,Lymphoma,2016-09-01,2021-12-01,HUNAN CANCER HOSPITAL,oxaliplatin,,OXALIPLATIN,Oxaliplatin,Meitheal Pharmaceuticals Inc.,INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT02918747,Hunan Cancer Hospital,Dexamethasone,PHASE2,UNKNOWN,Lymphoma,2016-09-01,2021-12-01,HUNAN CANCER HOSPITAL,dexamethasone,,DEXAMETHASONE,Dexamethasone,"Advanced Rx Pharmacy of Tennessee, LLC",ORAL,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT02918747,Hunan Cancer Hospital,Cyclophosphamide,PHASE2,UNKNOWN,Lymphoma,2016-09-01,2021-12-01,HUNAN CANCER HOSPITAL,cyclophosphamide,,CYCLOPHOSPHAMIDE,CYCLOPHOSPHAMIDE,"XGen Pharmaceuticals DJB, Inc.",INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT02918747,Hunan Cancer Hospital,Doxorubicin,PHASE2,UNKNOWN,Lymphoma,2016-09-01,2021-12-01,HUNAN CANCER HOSPITAL,doxorubicin,,DOXORUBICIN HYDROCHLORIDE,Doxorubicin Hydrochloride,Pfizer Laboratories Div Pfizer Inc,INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT02918747,Hunan Cancer Hospital,Vincristine,PHASE2,UNKNOWN,Lymphoma,2016-09-01,2021-12-01,HUNAN CANCER HOSPITAL,vincristine,,VINCRISTINE SULFATE,VinCRIStine Sulfate,"Hospira, Inc.",INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT02918747,Hunan Cancer Hospital,Prednisone,PHASE2,UNKNOWN,Lymphoma,2016-09-01,2021-12-01,HUNAN CANCER HOSPITAL,prednisone,,PREDNISONE,PredniSONE,A-S Medication Solutions,ORAL,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT05046847,"Chia Tai Tianqing Pharmaceutical Group Co., Ltd.",TQB3811,PHASE1,UNKNOWN,Solid Tumor,2021-11-30,2022-12-01,CHIA TAI TIANQING PHARMACEUTICAL GROUP,tqb3811,,,,,,,False,"Other (biotech, private, etc.)"
NCT02329847,"Janssen Research & Development, LLC",Ibrutinib,PHASE1,COMPLETED,Hematologic Neoplasms,2015-03-11,2022-02-09,JANSSEN RESEARCH DEVELOPMENT,ibrutinib,JNJ,IBRUTINIB,Imbruvica,Pharmacyclics LLC,ORAL,HUMAN PRESCRIPTION DRUG,True,Public pharma
NCT02329847,"Janssen Research & Development, LLC",Nivolumab,PHASE1,COMPLETED,Hematologic Neoplasms,2015-03-11,2022-02-09,JANSSEN RESEARCH DEVELOPMENT,nivolumab,JNJ,NIVOLUMAB AND HYALURONIDASE-NVHY,OPDIVO QVANTIG,"E.R. Squibb & Sons, L.L.C.",SUBCUTANEOUS,HUMAN PRESCRIPTION DRUG,True,Public pharma
NCT02600949,M.D. Anderson Cancer Center,Imiquimod,PHASE1,ACTIVE_NOT_RECRUITING,Metastatic Colorectal Adenocarcinoma; Metastatic Pancreatic Ductal Adenocarcinoma; Stage IV Colorectal Cancer AJCC v7; Stage IV Pancreatic Cancer AJCC v6 and v7; Stage IVA Colorectal Cancer AJCC v7; Stage IVB Colorectal Cancer AJCC v7,2016-05-11,2027-05-31,M D ANDERSON CANCER CENTER,imiquimod,,IMIQUIMOD,Imiquimod,Padagis Israel Pharmaceuticals Ltd,TOPICAL,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT06966778,National Taiwan University Hospital,"Oxybutynin chloride extended-release tablets 5mg/tab, 2 tab, PO, qd.",NA,RECRUITING,Localized Prostate Cancer; Postoperative Urinary Incontinence,2025-09-15,2028-12-31,NATIONAL TAIWAN UNIVERSITY HOSPITAL,oxybutynin chloride extended-release tablets 5mg tab 2 tab po qd,,,,,,,False,Academic / medical / govt
NCT06966778,National Taiwan University Hospital,"Placebo (2 tab), PO, qd.",NA,RECRUITING,Localized Prostate Cancer; Postoperative Urinary Incontinence,2025-09-15,2028-12-31,NATIONAL TAIWAN UNIVERSITY HOSPITAL,placebo 2 tab po qd,,,,,,,False,Academic / medical / govt
